# xs ys ysinteg
0 0 -1 0.841470984807897
0.02 0.0168294196961579 -0.999831705803038 0.841470984807897
0.04 0.0336588393923159 -0.999326823212154 0.841470984807897
0.06 0.0504882590884738 -0.998485352227346 0.841470984807897
0.08 0.0673176787846317 -0.997307292848615 0.841470984807897
0.1 0.0841470984807897 -0.995792645075961 0.841470984807897
0.12 0.100976518176948 -0.993941408909383 0.841470984807897
0.14 0.117805937873106 -0.991753584348883 0.841470984807897
0.16 0.134635357569263 -0.989229171394459 0.841470984807897
0.18 0.151464777265421 -0.986368170046112 0.841470984807897
0.2 0.168294196961579 -0.983170580303842 0.841470984807897
0.22 0.185123616657737 -0.979636402167649 0.841470984807897
0.24 0.201953036353895 -0.975765635637533 0.841470984807897
0.26 0.218782456050053 -0.971558280713493 0.841470984807897
0.28 0.235611875746211 -0.96701433739553 0.841470984807897
0.3 0.252441295442369 -0.962133805683645 0.841470984807897
0.32 0.269270715138527 -0.956916685577836 0.841470984807897
0.34 0.286100134834685 -0.951362977078104 0.841470984807897
0.36 0.302929554530843 -0.945472680184448 0.841470984807897
0.38 0.319758974227001 -0.93924579489687 0.841470984807897
0.4 0.336588393923159 -0.932682321215368 0.841470984807897
0.42 0.353417813619317 -0.925782259139943 0.841470984807897
0.44 0.370247233315474 -0.918545608670596 0.841470984807897
0.46 0.387076653011632 -0.910972369807325 0.841470984807897
0.48 0.40390607270779 -0.90306254255013 0.841470984807897
0.5 0.420735492403948 -0.894816126899013 0.841470984807897
0.52 0.437564912100106 -0.886233122853972 0.841470984807897
0.54 0.454394331796264 -0.877313530415009 0.841470984807897
0.56 0.471223751492422 -0.868057349582122 0.841470984807897
0.58 0.48805317118858 -0.858464580355312 0.841470984807897
0.6 0.504882590884738 -0.848535222734579 0.841470984807897
0.62 0.521712010580896 -0.838269276719922 0.841470984807897
0.64 0.538541430277054 -0.827666742311343 0.841470984807897
0.66 0.555370849973212 -0.81672761950884 0.841470984807897
0.68 0.57220026966937 -0.805451908312414 0.841470984807897
0.7 0.589029689365528 -0.793839608722065 0.841470984807897
0.72 0.605859109061685 -0.781890720737793 0.841470984807897
0.74 0.622688528757843 -0.769605244359598 0.841470984807897
0.76 0.639517948454001 -0.75698317958748 0.841470984807897
0.78 0.656347368150159 -0.744024526421438 0.841470984807897
0.8 0.673176787846317 -0.730729284861473 0.841470984807897
0.82 0.690006207542475 -0.717097454907585 0.841470984807897
0.84 0.706835627238633 -0.703129036559774 0.841470984807897
0.86 0.723665046934791 -0.68882402981804 0.841470984807897
0.88 0.740494466630949 -0.674182434682382 0.841470984807897
0.9 0.757323886327107 -0.659204251152802 0.841470984807897
0.92 0.774153306023265 -0.643889479229298 0.841470984807897
0.94 0.790982725719423 -0.628238118911871 0.841470984807897
0.96 0.807812145415581 -0.612250170200521 0.841470984807897
0.98 0.824641565111739 -0.595925633095248 0.841470984807897
1 0.841470984807897 -0.579264507596052 0.841470984807897
1.02 0.857990946686938 -0.562268856755046 0.810525203096292
1.04 0.873891992931748 -0.544948995832802 0.779579421384687
1.06 0.889174123542326 -0.527317303142005 0.748633639673083
1.08 0.903837338518672 -0.509386156995338 0.717687857961479
1.1 0.917881637860785 -0.491167935705486 0.686742076249874
1.12 0.931307021568667 -0.472675017585134 0.65579629453827
1.14 0.944113489642316 -0.453919780946967 0.624850512826665
1.16 0.956301042081733 -0.43491460410367 0.593904731115061
1.18 0.967869678886918 -0.415671865367926 0.562958949403457
1.2 0.978819400057871 -0.396203943052422 0.532013167691852
1.22 0.989150205594592 -0.37652321546984 0.501067385980248
1.24 0.998862095497081 -0.356642060932866 0.470121604268643
1.26 1.00795506976534 -0.336572857754185 0.439175822557039
1.28 1.01642912839936 -0.316327984246481 0.408230040845434
1.3 1.02428427139916 -0.295919818722438 0.37728425913383
1.32 1.03152049876472 -0.275360739494743 0.346338477422225
1.34 1.03813781049604 -0.254663124876078 0.315392695710621
1.36 1.04413620659314 -0.233839353179129 0.284446913999017
1.38 1.04951568705601 -0.212901802716581 0.253501132287412
1.4 1.05427625188464 -0.191862851801117 0.222555350575808
1.42 1.05841790107904 -0.170734878745423 0.191609568864203
1.44 1.06194063463921 -0.149530261862184 0.160663787152599
1.46 1.06484445256514 -0.128261379464083 0.129718005440994
1.48 1.06712935485685 -0.106940609863806 0.0987722237293897
1.5 1.06879534151432 -0.0855803313740377 0.0678264420177852
1.52 1.06984241253756 -0.064192922307462 0.0368806603061808
1.54 1.07027056792656 -0.0427907609767636 0.0059348785945762
1.56 1.07007980768134 -0.0213862256946276 -0.0250109031170282
1.58 1.06927013180188 8.30522626182884E-06 -0.0559566848286327
1.6 1.06784154028819 0.0213804534732196 -0.0869024665402371
1.62 1.06579403314027 0.0427178407335613 -0.117848248251842
1.64 1.06312761035812 0.0640080886946024 -0.148794029963446
1.66 1.05984227194174 0.085238819043658 -0.179739811675051
1.68 1.05593801789112 0.106397653468044 -0.210685593386655
1.7 1.05141484820627 0.127472213655075 -0.241631375098259
1.72 1.04627276288719 0.148450121292066 -0.272577156809864
1.74 1.04051176193388 0.169318998066334 -0.303522938521468
1.76 1.03413184534633 0.190066465665193 -0.334468720233073
1.78 1.02713301312455 0.210680145775959 -0.365414501944677
1.8 1.01951526526854 0.231147660085947 -0.396360283656282
1.82 1.0112786017783 0.251456630282472 -0.427306065367886
1.84 1.00242302265383 0.27159467805285 -0.45825184707949
1.86 0.992948527895121 0.291549425084397 -0.489197628791095
1.88 0.982855117502183 0.311308493064427 -0.520143410502699
