# Energy[GeV] signal[Certain units]
101.29 0.0161220934850142
101.58 0.0165070243451173
101.87 0.0169058987532541
102.16 0.017319397938686
102.45 0.0177482452195691
102.74 0.018193209160296
103.03 0.0186551070084624
103.32 0.0191348084401029
103.61 0.0196332396451814
103.9 0.0201513877890999
104.19 0.0206903058902735
104.48 0.021251118158678
104.77 0.0218350258457959
105.06 0.0224433136626793
105.35 0.0230773568300106
105.64 0.0237386288322365
105.93 0.0244287099572185
106.22 0.0251492967135903
106.51 0.0259022122303491
106.8 0.0266894177574136
107.09 0.0275130254022541
107.38 0.0283753122566234
107.67 0.0292787360893272
107.96 0.0302259528063941
108.25 0.0312198359095748
108.54 0.0322634982185611
108.83 0.0333603161625883
109.12 0.034513956994242
109.41 0.0357284093336752
109.7 0.0370080175166332
109.99 0.0383575202966351
110.28 0.0397820945427523
110.57 0.0412874046825411
110.86 0.0428796587684114
111.15 0.0445656721994293
111.44 0.0463529403146978
111.73 0.0482497212957773
112.02 0.0502651310825078
112.31 0.0524092523295979
112.6 0.0546932598236677
112.89 0.0571295652587636
113.18 0.0597319848538456
113.47 0.0625159340153316
113.76 0.0654986541359381
114.05 0.0686994777221338
114.34 0.0721401394138888
114.63 0.0758451421765933
114.92 0.0798421901035802
115.21 0.0841627019968295
115.5 0.0888424233629559
115.79 0.0939221588975606
116.08 0.0994486532367914
116.37 0.105475655140025
116.66 0.112065209889308
116.95 0.119289237313611
117.24 0.127231469525237
117.53 0.135989844664092
117.82 0.145679482753348
118.11 0.15643641011626
118.4 0.168422253900728
118.69 0.181830204205256
118.98 0.196892647023715
119.27 0.213891019937991
119.56 0.233168653967821
119.85 0.255147669214288
120.14 0.280351434915512
120.43 0.309434757794896
120.72 0.343224938787986
121.01 0.382778317186978
121.3 0.429459193549291
121.59 0.485051563508278
121.88 0.551919687844485
122.17 0.633242469151287
122.46 0.733361046028989
122.75 0.858302408731018
123.04 1.01657940157063
123.33 1.22042565582164
123.62 1.48770495791007
123.91 1.84481042451305
124.2 2.33078104690129
124.49 3.00196515125427
124.78 3.93260601682617
125.07 5.19350276932745
125.36 6.76100398440706
125.65 8.30836915750377
125.94 9.09844538038243
126.23 8.57986181818325
126.52 7.12809760809288
126.81 5.52112327939576
127.1 4.18322481999105
127.39 3.18398052367234
127.68 2.46190627573057
127.97 1.94023636284288
128.26 1.55834184386906
128.55 1.27370830816134
128.84 1.05752369961303
129.13 0.890316368119262
129.42 0.758793283936043
129.71 0.653738972481122
130 0.568654244949493
130.29 0.498875553343155
130.58 0.441000172846954
130.87 0.392505888932746
131.16 0.351495463838849
131.45 0.316522189258731
131.74 0.286468911161952
132.03 0.260462858283813
132.32 0.237814809652657
132.61 0.217975052478051
132.9 0.200501087006022
133.19 0.185033660408672
133.48 0.171278781356374
133.77 0.158994080509613
134.06 0.147978364654073
134.35 0.138063542641018
134.64 0.129108330388354
134.93 0.120993302890142
135.22 0.113616975150942
135.51 0.106892675645732
135.8 0.100746035038018
136.09 0.0951129561014109
136.38 0.0899379626537498
136.67 0.0851728490094703
136.96 0.0807755692217449
137.25 0.0767093188083821
137.54 0.0729417718707896
137.83 0.0694444443442385
138.12 0.0661921601576192
138.41 0.063162601770294
138.7 0.0603359302165521
138.99 0.0576944626658657
139.28 0.0552223977804341
139.57 0.0529055809568737
139.86 0.0507313029799376
140.15 0.0486881267719418
140.44 0.0467657378529267
140.73 0.0449548148804317
141.02 0.0432469172505501
141.31 0.041634387242123
141.6 0.0401102645958335
141.89 0.0386682117571504
142.18 0.0373024482904805
142.47 0.0360076932025619
142.76 0.0347791141049249
143.05 0.0336122823052299
143.34 0.0325031330511699
143.63 0.0314479302629993
143.92 0.0304432351853638
144.21 0.0294858784689819
144.5 0.0285729352603628
144.79 0.0277017029351626
145.08 0.0268696811596475
145.37 0.0260745540064402
145.66 0.0253141738863955
145.95 0.0245865470890391
146.24 0.0238898207502938
146.53 0.0232222710888576
146.82 0.0225822927721467
147.11 0.0219683892896256
147.4 0.0213791642260007
147.69 0.0208133133394877
147.98 0.02026961736144
148.27 0.0197469354432857
148.56 0.019244199185158
148.85 0.0187604071879877
149.14 0.0182946200772992
149.43 0.0178459559526345
149.72 0.0174135862215287
150.01 0.0169967317813636
150.3 0.0165946595163127
150.59 0.0162066790800241
150.88 0.0158321399377273
151.17 0.0154704286441425
151.46 0.0151209663359643
151.75 0.0147832064198128
152.04 0.0144566324384423
152.33 0.0141407560996767
152.62 0.0138351154540517
152.91 0.0135392732084841
153.2 0.0132528151644918
153.49 0.012975348770567
153.78 0.0127065017792686
154.07 0.0124459210004711
154.36 0.0121932711429822
154.65 0.0119482337374469
154.94 0.0117105061340873
155.23 0.0114798005693952
155.52 0.0112558432964121
155.81 0.0110383737736952
156.1 0.0108271439084882
156.39 0.0106219173499981
156.68 0.0104224688290227
156.97 0.0102285835404898
157.26 0.0100400565657505
157.55 0.0098566923317291
157.84 0.00967830410426922
158.13 0.00950471351322563
158.42 0.00933575010705171
158.71 0.00917125093480674
