# xs ys ysinteg
0 0 -1 0
0.02 0.00078527420973909 -0.999994749577179 0.0780695783047091
0.04 0.00310446942542037 -0.999958362891571 0.153392100594219
0.06 0.00690264452673983 -0.999860710934258 0.225967566868528
0.08 0.0121248583933935 -0.999672763518732 0.295795977127639
0.1 0.0187161699050774 -0.999366589280889 0.36287733137155
0.12 0.0266216379414875 -0.998915355679031 0.427211629600261
0.14 0.0357863213823198 -0.998293328993867 0.488798871813772
0.16 0.0461552791072704 -0.997475874328511 0.547639058012084
0.18 0.0576735699960352 -0.996439455608484 0.603732188195197
0.2 0.0702862529283103 -0.995161635581713 0.65707826236311
0.22 0.0839383867837916 -0.99362107581853 0.707677280515823
0.24 0.0985750304421752 -0.991797536711675 0.755529242653336
0.26 0.114141242783157 -0.989671877476292 0.800634148775651
0.28 0.130582082686433 -0.987226056149933 0.842991998882765
0.3 0.1478426090317 -0.984443129592555 0.88260279297468
0.32 0.165867880698652 -0.981307253486521 0.919466531051396
0.34 0.184602956566987 -0.9778036823366 0.953583213112911
0.36 0.203992895516401 -0.973918769469967 0.984952839159227
0.38 0.223982756426589 -0.969639967036205 1.01357540919034
0.4 0.244517598177247 -0.964955826007301 1.03945092320626
0.42 0.265542479648071 -0.959855996177648 1.06257938120698
0.44 0.287002459718758 -0.954331226164046 1.0829607831925
0.46 0.308842597269003 -0.9483733634057 1.10059512916281
0.48 0.331007951178502 -0.941975354164224 1.11548241911793
0.5 0.353443580326952 -0.935131243523634 1.12762265305785
0.52 0.376094543594048 -0.927836175390355 1.13701583098257
0.54 0.398905899859487 -0.920086392493216 1.14366195289209
0.56 0.421822708002964 -0.911879236383455 1.14756101878641
0.58 0.444790026904176 -0.903213147434713 1.14871302866553
0.6 0.467752915442817 -0.894087664843038 1.14711798252945
0.62 0.490656432498586 -0.884503426626886 1.14277588037818
0.64 0.513445636951176 -0.874462169627116 1.1356867222117
0.66 0.536065587680286 -0.863966729506995 1.12585050803002
0.68 0.558461343565609 -0.853021040752197 1.11326723783314
0.7 0.580577963486844 -0.841630136670798 1.09793691162107
0.72 0.602360506323684 -0.829800149393286 1.07985952939379
0.74 0.623754030955827 -0.817538309872549 1.05903509115131
0.76 0.644703596262969 -0.804852947883886 1.03546359689364
0.78 0.665154261124805 -0.791753492024999 1.00914504662076
0.8 0.685051084421031 -0.778250469715998 0.98007944033269
0.82 0.704339125031344 -0.764355507199397 0.948266778029416
0.84 0.72296344183544 -0.750081329540119 0.913707059710942
0.86 0.740869093713014 -0.73544176062549 0.876400285377269
0.88 0.758001139543763 -0.720451723165244 0.836346455028397
0.9 0.774304638207382 -0.70512723869152 0.793545568664324
0.92 0.789724648583568 -0.689485427558864 0.747997626285052
0.94 0.804206229552016 -0.673544508944229 0.69970262789058
0.96 0.817694439992423 -0.657323800846971 0.648660573480909
0.98 0.830134338784484 -0.640843720088854 0.594871463056038
1 0.841470984807896 -0.624125782314049 0.538335296615968
1.02 0.852055682884722 -0.607189908733534 0.52012818893768
1.04 0.862275859480247 -0.590045985141869 0.501883148485847
1.06 0.872130755938999 -0.572701309555236 0.48360017526047
1.08 0.881619613605509 -0.555163195162924 0.465279269261548
1.1 0.890741673824304 -0.537438970327333 0.446920430489081
1.12 0.899496177939915 -0.519535978583973 0.428523658943069
1.14 0.90788236729687 -0.501461578641461 0.410088954623513
1.16 0.915899483239698 -0.483223144381526 0.391616317530412
1.18 0.923546767112929 -0.464828064859004 0.373105747663767
1.2 0.930823460261092 -0.446283744301842 0.354557245023576
1.22 0.937728804028716 -0.427597602111097 0.335970809609841
1.24 0.944262039760329 -0.408777072860934 0.317346441422561
1.26 0.950422408800461 -0.389829606298627 0.298684140461737
1.28 0.956209152493641 -0.370762667344562 0.279983906727368
1.3 0.961621512184399 -0.351583736092231 0.261245740219454
1.32 0.966658729217262 -0.332300307808238 0.242469640937996
1.34 0.971320044936761 -0.312919892932296 0.223655608882992
1.36 0.975604700687425 -0.293450017077227 0.204803644054445
1.38 0.979511937813782 -0.273898221028961 0.185913746452352
1.4 0.983040997660362 -0.254272060746541 0.166985916076715
1.42 0.986191121571694 -0.234579107362115 0.148020152927533
1.44 0.988961550892307 -0.214826947180944 0.129016457004806
1.46 0.991351526966729 -0.195023181681397 0.109974828308535
1.48 0.993360291139491 -0.175175427514953 0.0908952668387186
1.5 0.994987084755121 -0.155291316506199 0.0717777725953578
1.52 0.996231149158148 -0.135378495652832 0.0526223455784522
1.54 0.997091725693102 -0.11544462712566 0.0334289857880021
1.56 0.997568055704511 -0.0954973882685982 0.0141976932240072
1.58 0.997659380536906 -0.0755444715986727 -0.00507153211353235
1.6 0.997364941534813 -0.0555935848060187 -0.0243786902246166
1.62 0.996683980042764 -0.03565245075388 -0.0437237811092456
1.64 0.995615737405287 -0.0157288074786107 -0.0631068047674193
1.66 0.99415945496691 0.0041695918103255 -0.0825277611991376
1.68 0.992314374072164 0.0240349787303564 -0.101986650404401
1.7 0.990079736065577 0.0438595697257997 -0.121483472383208
1.72 0.987454782291679 0.063635566067864 -0.141018227135561
1.74 0.984438754094998 0.0833551538546483 -0.160590914661458
1.76 0.981030892820064 0.103010504011142 -0.1802015349609
1.78 0.977230439811405 0.122593772289226 -0.199850088033886
1.8 0.973036636413551 0.142097099267671 -0.219536573880417
1.82 0.968448723971031 0.161512610352137 -0.239260992500493
1.84 0.963465943828374 0.180832415775177 -0.259023343894114
1.86 0.95808753733011 0.200048610596234 -0.278823628061279
1.88 0.952312745820766 0.219153274701641 -0.298661845001989
