# rre fre rdif fdif
1.7187624750499 0.308153287097105 1.8222 0.2879358080155
1.73453093812375 0.306115158168004 1.838 0.285865103298891
1.7502994011976 0.304065377997004 1.8538 0.283788373122318
1.76606786427146 0.302004809998047 1.8696 0.281706318254512
1.78183632734531 0.299934293420965 1.8854 0.279619618912696
1.79760479041916 0.297854643896235 1.9012 0.277528935236045
1.81337325349301 0.295766653968606 1.917 0.275434907749318
1.82914171656687 0.293671093619806 1.9328 0.273338157816847
1.84491017964072 0.291568710780551 1.9486 0.271239288087079
1.86067864271457 0.289460231832047 1.9644 0.269138882927852
1.87644710578842 0.287346362097204 1.9802 0.267037508852598
1.89221556886228 0.285227786321753 1.996 0.26493571493763
1.90798403193613 0.283105169145464 2.0118 0.262834033230721
1.92375249500998 0.280979155563651 2.0276 0.260732979151108
1.93952095808383 0.278850371379166 2.0434 0.25863305188113
1.95528942115768 0.276719423645054 2.0592 0.256534734749631
1.97105788423154 0.274586901098051 2.075 0.254438495607311
1.98682634730539 0.272453374583119 2.0908 0.252344787194183
2.00259481037924 0.270319397469167 2.1066 0.250254047499281
2.01836327345309 0.268185506056153 2.1224 0.248166700112783
2.03413173652695 0.266052219973721 2.1382 0.24608315457069
2.0499001996008 0.263920042571541 2.154 0.244003806692227
2.06566866267465 0.261789461301527 2.1698 0.241929038910079
2.0814371257485 0.259660948092059 2.1856 0.239859220593638
2.09720558882236 0.257534959714411 2.2014 0.237794708365379
2.11297405189621 0.255411938141494 2.2172 0.2357358464105
2.12874251497006 0.253292310899096 2.233 0.233682966779981
2.14451097804391 0.251176491409744 2.2488 0.231636389687166
2.16027944111776 0.249064879329356 2.2646 0.229596423798015
2.17604790419162 0.246957860876796 2.2804 0.227563366515151
2.19181636726547 0.244855809156498 2.2962 0.22553750425581
2.20758483033932 0.242759084474281 2.312 0.223519112723845
2.22335329341317 0.240668034646488 2.3278 0.221508457175865
2.23912175648703 0.238582995302591 2.3436 0.219505792681666
2.25489021956088 0.236504290181381 2.3594 0.217511364379034
2.27065868263473 0.234432231420875 2.3752 0.215525407723056
2.28642714570858 0.232367119842058 2.391 0.213548148730036
2.30219560878244 0.230309245226595 2.4068 0.211579804216133
2.31796407185629 0.22825888658861 2.4226 0.209620582030818
2.33373253493014 0.226216312440681 2.4384 0.207670681285264
2.34950099800399 0.224181781054128 2.4542 0.205730292575762
2.36526946107784 0.222155540713743 2.47 0.203799598202265
2.3810379241517 0.220137829967048 2.4858 0.20187877238217
2.39680638722555 0.218128877868198 2.5016 0.19996798145941
2.4125748502994 0.216128904216644 2.5174 0.198067384108978
2.42834331337325 0.214138119790637 2.5332 0.196177131536952
2.44411177644711 0.212156726575705 2.549 0.194297367676127
2.45988023952096 0.210184917988185 2.5648 0.192428229377337
2.47564870259481 0.208222879093907 2.5806 0.190569846596558
2.49141716566866 0.206270786822139 2.5964 0.188722342577867
2.50718562874252 0.204328810174882 2.6122 0.186885834032358
2.52295409181637 0.202397110431605 2.628 0.185060431313083
2.53872255489022 0.200475841349512 2.6438 0.183246238586101
2.55449101796407 0.19856514935944 2.6596 0.181443353997728
2.57025948103792 0.196665173757461 2.6754 0.179651869838041
2.58602794411178 0.19477604689229 2.6912 0.177871872700736
2.60179640718563 0.192897894348564 2.707 0.176103443639398
2.61756487025948 0.1910308351261 2.7228 0.174346658320269
2.63333333333333 0.189174981815192 2.7386 0.172601587171573
2.64910179640719 0.187330440768031 2.7544 0.170868295529478
2.66487025948104 0.185497312266341 2.7702 0.16914684378076
2.68063872255489 0.183675690685289 2.786 0.16743728750224
2.69640718562874 0.181865664653753 2.8018 0.165739677597056
2.71217564870259 0.180067317211021 2.8176 0.164054060427833
2.72794411177645 0.178280725959996 2.83340000000001 0.162380477946828
2.7437125748503 0.176505963216973 2.84920000000001 0.160718967823094
2.75948103792415 0.17474309615806 2.86500000000001 0.159069563566738
2.775249500998 0.172992186962314 2.88080000000001 0.157432294650332
2.79101796407186 0.171253292951653 2.89660000000001 0.155807186627526
2.80678642714571 0.169526466727612 2.91240000000001 0.154194261248929
2.82255489021956 0.167811756305021 2.92820000000001 0.15259353657532
2.83832335329341 0.166109205242636 2.94400000000001 0.151005027088232
2.85409181636727 0.164418852770822 2.95980000000001 0.149428743797964
2.86986027944112 0.162740733916322 2.97560000000001 0.147864694349095
2.88562874251497 0.161074879624186 2.99140000000001 0.146312883123522
2.90139720558882 0.159421316876914 3.00720000000001 0.144773311341096
2.91716566866267 0.157780068810864 3.02300000000001 0.1432459771579
2.93293413173653 0.156151154829995 3.03880000000001 0.141730875762208
2.94870259481038 0.154534590716991 3.05460000000001 0.140227999468197
2.96447105788423 0.152930388741815 3.07040000000001 0.138737337807432
2.98023952095808 0.151338557767762 3.08620000000001 0.137258877618186
2.99600798403194 0.149759103355047 3.10200000000001 0.135792603132648
3.01177644710579 0.148192027861988 3.11780000000001 0.13433849606204
3.02754491017964 0.146637330543831 3.13360000000001 0.132896535679705
3.04331337325349 0.145095007649266 3.14940000000001 0.131466698902211
3.05908183632735 0.143565052514687 3.16520000000001 0.1300489603685
3.0748502994012 0.142047455656228 3.18100000000001 0.128643292517125
3.09061876247505 0.140542204859643 3.19680000000001 0.127249665661635
3.1063872255489 0.139049285268062 3.21260000000001 0.125868048064115
3.12215568862275 0.13756867946766 3.22840000000001 0.124498406006954
3.13792415169661 0.136100367571307 3.24420000000001 0.123140703862848
3.15369261477046 0.134644327300214 3.26000000000001 0.121794904163103
3.16946107784431 0.133200534063637 3.27580000000001 0.120460967664251
3.18522954091816 0.131768961036667 3.29160000000001 0.11913885341303
3.20099800399202 0.130349579236159 3.30740000000001 0.117828518809762
3.21676646706587 0.128942357594827 3.32320000000001 0.116529919670153
3.23253493013972 0.127547263033547 3.33900000000001 0.115243010285559
3.24830339321357 0.126164260531912 3.35480000000001 0.113967743481749
3.26407185628743 0.124793313197072 3.37060000000001 0.112704070676194
3.27984031936128 0.123434382330893 3.38640000000001 0.111451941933916
3.29560878243513 0.12208742749547 3.40220000000001 0.110211306021931
3.31137724550898 0.120752406577042 3.41800000000001 0.108982110462308
3.32714570858283 0.11942927584832 3.43380000000001 0.107764301583885
3.34291417165669 0.118117990029285 3.44960000000001 0.106557824572665
3.35868263473054 0.116818502346473 3.46540000000001 0.105362623520913
3.37445109780439 0.115530764590789 3.48120000000001 0.104178641475007
3.39021956087824 0.114254727173874 3.49700000000001 0.103005820482036
3.4059880239521 0.112990339183062 3.51280000000001 0.101844101635203
3.42175648702595 0.111737548434953 3.52860000000001 0.100693425118042
3.4375249500998 0.110496301527637 3.54440000000001 0.0995537302474753
3.45329341317365 0.109266543891592 3.56020000000001 0.098424955515752
3.46906187624751 0.108048219839289 3.57600000000001 0.0973070386312681
3.48483033932136 0.10684127261353 3.59180000000001 0.0961999165583145
3.50059880239521 0.105645644434546 3.60760000000001 0.0951035255557649
3.51636726546906 0.10446127654589 3.62340000000001 0.0940178012147306
3.53213572854291 0.103288109259133 3.63920000000001 0.0929426784952043
3.54790419161677 0.102126081997408 3.65500000000001 0.0918780917617166
3.56367265469062 0.100975133337822 3.67080000000001 0.0908239748180254
3.57944111776447 0.0998352010527493 3.68660000000001 0.0897802609408608
3.59520958083832 0.0987062221500491 3.70240000000001 0.0887468829127476
3.61097804391218 0.0975881329122149 3.71820000000001 0.0877237730539231
3.62674650698603 0.0964808689344905 3.73400000000001 0.0867108632533742
3.64251497005988 0.0953843651619685 3.74980000000001 0.0857080849990104
3.65828343313373 0.094298555925697 3.76560000000001 0.0847153694069946
3.67405189620758 0.093223374977816 3.78140000000001 0.0837326472502488
3.68982035928144 0.0921587555257439 3.79720000000001 0.0827598489861545
3.70558882235529 0.0911046302654364 3.81300000000001 0.0817969047834665
3.72135728542914 0.0900609314137381 3.82880000000001 0.0808437445484562
3.73712574850299 0.0890275907398475 3.84460000000001 0.0799002979503037
3.75289421157685 0.0880045395959135 3.86040000000001 0.0789664944457548
3.7686626746507 0.086991708946785 3.87620000000001 0.0780422633030609
3.78443113772455 0.0859890293989321 3.89200000000001 0.0771275336252159
3.8001996007984 0.0849964312285561 3.90780000000001 0.0762222343725097
3.81596806387226 0.0840138444089082 3.92360000000001 0.0753262943844104
3.83173652694611 0.0830411986368348 3.93940000000001 0.0744396424007939
3.84750499001996 0.0820784233585649 3.95520000000001 0.073562207082533
3.86327345309381 0.0811254477947601 3.97100000000001 0.0726939170314642
3.87904191616766 0.0801822009648405 3.98680000000001 0.0718347008097432
3.89481037924152 0.079248611710606 4.00260000000001 0.0709844869586062
3.91057884231537 0.0783246087191666 4.01840000000001 0.0701432040165488
3.92634730538922 0.0774101205451994 4.03420000000001 0.0693107805369381
3.94211576846307 0.0765050756325471 4.05000000000001 0.0684871451050692
3.95788423153693 0.0756094023351726 4.06580000000001 0.0676722263546813
3.97365269461078 0.0747230289374855 4.08160000000001 0.0668659529839439
3.98942115768463 0.0738458836740543 4.0974 0.0660682537709281
4.00518962075848 0.0729778947487192 4.1132 0.0652790575885734
4.02095808383234 0.0721189903531187 4.129 0.0644982934191621
4.03672654690619 0.0712690986846442 4.1448 0.0637258903683151
4.05249500998004 0.0704281479638358 4.1606 0.062961777678517
4.06826347305389 0.0695960664512323 4.1764 0.0622058847421857
4.08403193612774 0.0687727824636884 4.1922 0.061458141114294
4.0998003992016 0.0679582243901715 4.208 0.0607184765245569
4.11556886227545 0.0671523207070507 4.2238 0.059986820889193
4.1313373253493 0.0663549999928888 4.2396 0.0592631043222714
4.14710578842315 0.0655661909427517 4.2554 0.0585472571466542
4.16287425149701 0.0647858223820438 4.2712 0.0578392099045436
4.17864271457086 0.0640138232798817 4.287 0.0571388933676448
4.19441117764471 0.0632501227620192 4.3028 0.056446238546953
4.21017964071856 0.0624946501233312 4.3186 0.0557611767021732
4.22594810379242 0.0617473348398687 4.3344 0.0550836393507844
4.24171656686627 0.0610081065804963 4.3502 0.0544135582767539
4.25748502994012 0.0602768952181204 4.366 0.053750865538913
4.27325349301397 0.0595536308405185 4.3818 0.0530954934790004
4.28902195608782 0.058838243760781 4.3976 0.052447374729384
4.30479041916168 0.0581306645273725 4.4134 0.0518064422204667
4.32055888223553 0.0574308239338236 4.4292 0.0511726291877865
4.33632734530938 0.056738653028062 4.445 0.0505458691788163
4.35209580838323 0.0560540831213911 4.4608 0.0499260960594739
4.36786427145709 0.0553770457971262 4.4766 0.0493132440203466
4.38363273453094 0.0547074729188953 4.49239999999999 0.0487072475826398
4.39940119760479 0.0540452966386139 4.50819999999999 0.0481080416038559
4.41516966067864 0.0533904494041417 4.52399999999999 0.0475155612832109
4.43093812375249 0.052742863966629 4.53979999999999 0.0469297421667947
4.44670658682635 0.0521024733875611 4.55559999999999 0.0463505201524827
4.4624750499002 0.0514692110455074 4.57139999999999 0.0457778314946049
4.47824351297405 0.0508430106425844 4.58719999999999 0.0452116128083782
4.4940119760479 0.0502238062106378 4.60299999999999 0.0446518010741095
4.50978043912176 0.0496115321171526 4.61879999999999 0.0440983336411745
4.52554890219561 0.0490061230708976 4.63459999999999 0.0435511482317783
4.54131736526946 0.0484075141273106 4.65039999999999 0.0430101829445047
4.55708582834331 0.0478156406936322 4.66619999999999 0.0424753762576585
4.57285429141717 0.0472304385337939 4.68199999999999 0.0419466670324071
4.58862275449102 0.0466518437730666 4.69779999999999 0.0414239945157268
4.60439121756487 0.0460797929024773 4.71359999999999 0.040907298343159
4.62015968063872 0.0455142227829989 4.72939999999999 0.0403965185413815
4.63592814371258 0.0449550706495182 4.74519999999999 0.0398915955306006
4.65169660678643 0.0444022741145912 4.76099999999999 0.0393924701267671
4.66746506986028 0.0438557711719879 4.77679999999999 0.0388990835436241
4.68323353293413 0.0433155002000342 4.79259999999999 0.038411377394588
4.69900199600798 0.0427813999647559 4.80839999999999 0.0379292936944701
4.71477045908184 0.0422534096228302 4.82419999999999 0.0374527748610416
4.73053892215569 0.0417314687243503 4.83999999999999 0.0369817637164475
4.74630738522954 0.0412155172154071 4.85579999999999 0.0365162034884727
4.76207584830339 0.0407054954404946 4.87159999999998 0.0360560378116652
4.77784431137725 0.0402013441447425 4.88739999999998 0.0356012107283212
4.7936127744511 0.0397030044759823 4.90319999999998 0.0351516666893342
4.80938123752495 0.0392104179866494 4.91899999999998 0.0347073505549141
4.8251497005988 0.0387235266355283 4.93479999999998 0.0342682075951786
4.84091816367265 0.0382422727893436 4.95059999999998 0.0338341834906219
4.85668662674651 0.0377665992242019 4.96639999999998 0.0334052243324637
4.87245508982036 0.0372964491268885 4.98219999999998 0.0329812766228815
4.88822355289421 0.0368317660960239 4.99799999999998 0.0325622872751314
4.90399201596806 0.0363724941430827 5.01379999999998 0.0321482036135595
4.91976047904192 0.035918577693281 5.02959999999998 0.0317389733735067
4.93552894211577 0.0354699615863337 5.04539999999998 0.0313345447011124
4.95129740518962 0.0350265910770877 5.06119999999998 0.0309348661530183
4.96706586826347 0.034588411836034 5.07699999999998 0.0305398866959754
4.98283433133733 0.0341553699497009 5.09279999999998 0.0301495557063591
4.99860279441118 0.0337274119209348 5.10859999999998 0.0297638229695931
5.01437125748503 0.0333044846690693 5.12439999999998 0.0293826386794866
5.03013972055888 0.0328865355299875 5.14019999999998 0.0290059534374868
5.04590818363273 0.0324735122560801 5.15599999999998 0.0286337182518496
5.06167664670659 0.0320653630161036 5.17179999999998 0.0282658845367319
5.07744510978044 0.03166203639494 5.18759999999998 0.0279024041112064
5.09321357285429 0.0312634813932627 5.20339999999998 0.027543229198204
5.10898203592814 0.0308696474271111 5.21919999999998 0.0271883124233834
5.124750499002 0.0304804843273764 5.23499999999998 0.0268376068139331
5.14051896207585 0.030095942339202 5.25079999999998 0.0264910657973059
5.1562874251497 0.0297159721213011 5.26659999999997 0.0261486431998898
5.17205588822355 0.029340524745194 5.28239999999997 0.0258102932456167
5.18782435129741 0.0289695516943688 5.29819999999997 0.0254759705545117
5.20359281437126 0.0286030048633662 5.31399999999997 0.0251456301411841
5.21936127744511 0.0282408365567935 5.32979999999997 0.0248192274132637
5.23512974051896 0.027882999488267 5.34559999999997 0.0244967181697832
5.25089820359281 0.0275294467792891 5.36139999999997 0.0241780585995093
5.26666666666667 0.0271801319580593 5.37719999999997 0.0238632052792244
5.28243512974052 0.0268350089582223 5.39299999999997 0.0235521151719601
5.29820359281437 0.0264940321175567 5.40879999999997 0.0232447456251857
5.31397205588822 0.0261571561766049 5.42459999999997 0.0229410543689526
5.32974051896208 0.025824336277247 5.44039999999997 0.0226409995139954
5.34550898203593 0.0254955279612206 5.45619999999997 0.0223445395497942
5.36127744510978 0.0251706871685893 5.47199999999997 0.0220516333425965
5.37704590818363 0.0248497702361604 5.48779999999997 0.0217622401334027
5.39281437125748 0.0245327338958555 5.50359999999997 0.0214763195359158
5.40858283433134 0.0242195352730339 5.51939999999997 0.0211938315344564
5.42435129740519 0.0239101318847729 5.53519999999997 0.020914736481846
5.44011976047904 0.0236044816381051 5.55099999999997 0.0206389950972581
5.45588822355289 0.0233025428282145 5.56679999999997 0.0203665684640404
5.47165668662675 0.0230042741365944 5.58259999999997 0.0200974180275076
5.4874251497006 0.0227096346291675 5.59839999999997 0.0198315055927082
5.50319361277445 0.0224185837543706 5.61419999999997 0.0195687933221646
5.5189620758483 0.0221310813412043 5.62999999999997 0.0193092437335894
5.53473053892216 0.0218470875972515 5.64579999999996 0.0190528196975777
5.55049900199601 0.0215665631066631 5.66159999999996 0.018799484435278
5.56626746506986 0.0212894688281157 5.67739999999996 0.0185492015160418
5.58203592814371 0.0210157660927398 5.69319999999996 0.0183019348550533
5.59780439121757 0.0207454166020216 5.70899999999996 0.0180576487109408
5.61357285429142 0.0204783824256796 5.72479999999996 0.0178163076833704
5.62934131736527 0.0202146259995162 5.74059999999996 0.0175778767106224
5.64510978043912 0.0199541101232474 5.75639999999996 0.0173423210671534
5.66087824351297 0.0196967979583101 5.77219999999996 0.0171096063611427
5.67664670658683 0.019442653025649 5.78799999999996 0.0168796985320254
5.69241516966068 0.0191916392034845 5.80379999999996 0.0166525638480131
5.70818363273453 0.018943720725062 5.81959999999996 0.0164281689036021
5.72395209580838 0.018698862176385 5.83539999999996 0.0162064806170716
5.73972055888224 0.0184570284939312 5.85119999999996 0.0159874662279705
5.75548902195609 0.0182181849623545 5.86699999999996 0.0157710932945961
5.77125748502994 0.0179822972121726 5.88279999999996 0.0155573296914636
5.78702594810379 0.0177493312174424 5.89859999999996 0.0153461436067681
5.80279441117765 0.0175192532934225 5.91439999999996 0.0151375035398393
5.8185628742515 0.0172920300942257 5.93019999999996 0.0149313782985905
5.83433133732535 0.017067628610461 5.94599999999996 0.0147277369969613
5.8500998003992 0.0168460161668665 5.96179999999996 0.0145265490523563
5.86586826347305 0.0166271604199337 5.97759999999996 0.0143277841830781
5.88163672654691 0.0164110293555252 5.99339999999996 0.0141314124057587
5.89740518962076 0.0161975912864848 6.00919999999996 0.0139374040327856
5.91317365269461 0.0159868148502422 6.02499999999996 0.0137457296697277
5.92894211576846 0.0157786690064127 6.04079999999995 0.0135563602127575
5.94471057884232 0.0155731230343923 6.05659999999995 0.0133692668460734
5.96047904191617 0.0153701465309495 6.07239999999995 0.01318442103932
5.97624750499002 0.0151697094078139 6.08819999999995 0.0130017945450095
5.99201596806387 0.0149717818892625 6.10399999999995 0.012821359395942
6.00778443113772 0.0147763345097051 6.11979999999995 0.0126430879026277
6.02355289421158 0.0145833381112677 6.13559999999995 0.0124669526507093
6.03932135728543 0.0143927638413766 6.15139999999995 0.0122929264983868
6.05508982035928 0.014204583150342 6.16719999999995 0.0121209825738439
6.07085828343313 0.0140187677889431 6.18299999999995 0.0119510942726769
6.08662674650699 0.0138352898060144 6.19879999999995 0.0117832352553271
6.10239520958084 0.0136541215460336 6.21459999999995 0.0116173794445152
6.11816367265469 0.0134752356467127 6.23039999999995 0.0114535010226807
6.13393213572854 0.0132986050365916 6.24619999999995 0.0112915744294242
6.1497005988024 0.0131242029326354 6.26199999999995 0.0111315743589547
6.16546906187625 0.0129520028378357 6.27779999999995 0.010973475757541
6.1812375249501 0.0127819785388166 6.29359999999995 0.0108172538209684
6.19700598802395 0.0126141041034448 6.30939999999995 0.0106628839920006
6.2127744510978 0.0124483538784463 6.32519999999995 0.010510341957847
6.22854291417166 0.0122847024870275 6.34099999999995 0.0103596036476357
6.24431137724551 0.0121231248265035 6.35679999999995 0.0102106452298925
6.26007984031936 0.0119635960659326 6.37259999999995 0.0100634431100267
6.27584830339321 0.0118060916437574 6.38839999999995 0.00991797392782295
6.29161676646707 0.0116505872654538 6.40419999999995 0.00977421455493952
6.30738522954092 0.011497058901187 6.41999999999994 0.00963214209241445
6.32315369261477 0.0113454827834762 6.43579999999994 0.00949173386817802
6.33892215568862 0.0111958354048666 6.45159999999994 0.00935296743457291
6.35469061876247 0.0110480935156114 6.46739999999994 0.00921582056588182
6.37045908183633 0.0109022341213611 6.48319999999994 0.00908027125586273
6.38622754491018 0.0107582344808633 6.49899999999994 0.00894629771529199
6.40199600798403 0.0106160721036714 6.51479999999994 0.00881387836951548
6.41776447105788 0.0104757247478632 6.53059999999994 0.00868299185600772
6.43353293413174 0.010337170417769 6.54639999999994 0.00855361702193937
6.44930139720559 0.010200387361711 6.56219999999994 0.00842573292175303
6.46506986027944 0.010065354069752 6.57799999999994 0.00829931881474747
6.48083832335329 0.00993204927145593 6.59379999999994 0.00817435416267053
6.49660678642715 0.0098004519336581 6.60959999999994 0.00805081862732056
6.512375249501 0.00967054125824766 6.62539999999994 0.00792869206815671
6.52814371257485 0.00954229667996078 6.64119999999994 0.00780795453991795
6.5439121756487 0.00941569786418552 6.65699999999994 0.00768858629025103
6.55968063872256 0.00929072470477834 6.67279999999994 0.00757056775734738
6.57544910179641 0.00916735732189253 6.68859999999994 0.00745387956758897
6.59121756487026 0.00904557605981869 6.70439999999994 0.00733850253320323
6.60698602794411 0.00892536148483727 6.72019999999994 0.00722441764992705
6.62275449101796 0.00880669438308357 6.73599999999994 0.00711160609467987
6.63852295409182 0.00868955575842515 6.75179999999994 0.00700004922324591
6.65429141716567 0.00857392683035186 6.76759999999994 0.00688972856796549
6.67005988023952 0.00845978903187858 6.78339999999994 0.00678062583543559
6.68582834331337 0.00834712400746084 6.79919999999994 0.00667272290421947
6.70159680638723 0.00823591361092334 6.81499999999993 0.00656600182256548
6.71736526946108 0.00812613990340161 6.83079999999993 0.00646044480613501
6.73313373253493 0.00801778515129678 6.84659999999993 0.00635603423573951
6.74890219560878 0.00791083182424357 6.86239999999993 0.00625275265508665
6.76467065868264 0.00780526259309174 6.87819999999993 0.00615058276853557
6.78043912175649 0.00770106032790081 6.89399999999993 0.00604950743886105
6.79620758483034 0.00759820809594837 6.90979999999993 0.00594950968502679
6.81197604790419 0.00749668915975194 6.92559999999993 0.00585057267996756
6.82774451097804 0.00739648697510441 6.94139999999993 0.00575267974838029
6.8435129740519 0.0072975851891232 6.95719999999993 0.00565581436452392
6.85928143712575 0.00719996763831318 6.97299999999993 0.00555996015002813
6.8750499001996 0.00710361834664328 6.98879999999993 0.00546510087171069
6.89081836327345 0.00700852152363702 7.00459999999993 0.00537122043940346
6.90658682634731 0.00691466156247691 7.02039999999993 0.00527830290378701
6.92235528942116 0.0068220230381226 7.03619999999993 0.00518633245423361
6.93812375249501 0.00673059070544319 7.05199999999993 0.00509529341665869
6.95389221556886 0.00664034949736327 7.06779999999993 0.00500517025138059
